time;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____3_SM_generator_running;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___4_EC_load_PPu;_LOAD___4_EC_load_QPu;_LOAD___9_EC_load_PPu;_LOAD___9_EC_load_QPu;_LOAD__10_EC_load_PPu;_LOAD__10_EC_load_QPu;_LOAD__11_EC_load_PPu;_LOAD__11_EC_load_QPu;
819.948199;0.820656;0.783311;0.826731;0.863624;0.818843;0.811362;0.806793;0.793578;0.822032;0.822014;134.509658;9.865161;9.010386;18.208147;1.000000;0.689939;0.113072;0.322789;-0.020271;0.201450;0.087906;0.061048;0.030372;0.023343;0.009164;
820.001111;0.820204;0.782853;0.826270;0.863164;0.818386;0.810910;0.806343;0.793133;0.821565;0.821552;134.420140;9.837331;9.001820;18.198136;1.000000;0.689369;0.112916;0.322505;-0.020242;0.201281;0.087783;0.060997;0.030330;0.023323;0.009151;
820.054024;0.819753;0.782402;0.825815;0.862706;0.817935;0.810464;0.805900;0.792694;0.821099;0.821091;134.323252;9.816976;8.991478;18.186858;1.000000;0.688801;0.112761;0.322227;-0.020213;0.201115;0.087662;0.060946;0.030288;0.023304;0.009139;
820.106937;0.819303;0.781961;0.825366;0.862251;0.817491;0.810024;0.805462;0.792262;0.820632;0.820630;134.218268;9.804806;8.979228;18.174130;1.000000;0.688233;0.112606;0.321954;-0.020184;0.200951;0.087543;0.060897;0.030247;0.023285;0.009126;
820.159849;0.818854;0.781528;0.824923;0.861798;0.817054;0.809591;0.805032;0.791836;0.820166;0.820170;134.105055;9.800939;8.965076;18.159873;1.000000;0.687668;0.112452;0.321687;-0.020156;0.200790;0.087426;0.060848;0.030206;0.023267;0.009114;
820.212762;0.818406;0.781104;0.824485;0.861347;0.816623;0.809163;0.804607;0.791415;0.819700;0.819709;133.984069;9.804903;8.949169;18.144121;1.000000;0.687103;0.112298;0.321426;-0.020129;0.200631;0.087311;0.060800;0.030167;0.023248;0.009102;
820.265674;0.817958;0.780687;0.824052;0.860898;0.816197;0.808741;0.804187;0.791000;0.819234;0.819247;133.856309;9.815682;8.931777;18.127013;1.000000;0.686540;0.112145;0.321168;-0.020102;0.200474;0.087197;0.060752;0.030127;0.023230;0.009090;
820.318587;0.817512;0.780276;0.823623;0.860449;0.815774;0.808323;0.803771;0.790589;0.818768;0.818785;133.723235;9.831801;8.913272;18.108784;1.000000;0.685977;0.111992;0.320914;-0.020076;0.200319;0.087084;0.060705;0.030088;0.023212;0.009078;
820.371500;0.817066;0.779868;0.823196;0.860001;0.815354;0.807907;0.803357;0.790180;0.818302;0.818321;133.586659;9.851437;8.894099;18.089740;1.000000;0.685416;0.111839;0.320663;-0.020049;0.200164;0.086972;0.060658;0.030050;0.023194;0.009067;
820.424412;0.816620;0.779462;0.822769;0.859552;0.814935;0.807492;0.802944;0.789771;0.817837;0.817856;133.448604;9.872558;8.874740;18.070241;1.000000;0.684855;0.111686;0.320412;-0.020023;0.200010;0.086861;0.060611;0.030011;0.023176;0.009055;
820.477325;0.816174;0.779055;0.822341;0.859102;0.814515;0.807076;0.802531;0.789362;0.817372;0.817391;133.311160;9.893070;8.855685;18.050668;1.000000;0.684294;0.111534;0.320162;-0.019997;0.199855;0.086749;0.060565;0.029972;0.023158;0.009043;
820.530238;0.815728;0.778645;0.821911;0.858651;0.814093;0.806658;0.802115;0.788951;0.816907;0.816923;133.176333;9.910966;8.837387;18.031400;1.000000;0.683734;0.111382;0.319909;-0.019971;0.199700;0.086636;0.060518;0.029934;0.023140;0.009032;
820.583150;0.815282;0.778231;0.821478;0.858198;0.813667;0.806235;0.801695;0.788535;0.816442;0.816455;133.045907;9.924468;8.820241;18.012786;1.000000;0.683173;0.111229;0.319653;-0.019944;0.199543;0.086523;0.060470;0.029894;0.023122;0.009020;
820.636063;0.814835;0.777810;0.821040;0.857742;0.813236;0.805809;0.801270;0.788115;0.815977;0.815987;132.921321;9.932145;8.804552;17.995120;1.000000;0.682611;0.111077;0.319394;-0.019917;0.199384;0.086408;0.060422;0.029855;0.023104;0.009008;
820.688975;0.814388;0.777382;0.820597;0.857285;0.812799;0.805376;0.800840;0.787690;0.815513;0.815517;132.803575;9.933008;8.790517;17.978625;1.000000;0.682049;0.110925;0.319130;-0.019890;0.199224;0.086293;0.060373;0.029815;0.023085;0.008996;
820.741888;0.813940;0.776946;0.820149;0.856825;0.812357;0.804938;0.800405;0.787260;0.815049;0.815048;132.693169;9.926570;8.778216;17.963436;1.000000;0.681487;0.110772;0.318862;-0.019862;0.199061;0.086175;0.060324;0.029774;0.023066;0.008984;
820.794801;0.813491;0.776502;0.819696;0.856364;0.811910;0.804495;0.799964;0.786823;0.814584;0.814579;132.590077;9.912871;8.767607;17.949593;1.000000;0.680924;0.110620;0.318589;-0.019834;0.198897;0.086057;0.060274;0.029733;0.023047;0.008971;
820.866885;0.812880;0.775888;0.819072;0.855733;0.811292;0.803884;0.799356;0.786222;0.813952;0.813941;132.460046;9.883911;8.755499;17.932741;1.000000;0.680155;0.110412;0.318211;-0.019794;0.198670;0.085893;0.060206;0.029677;0.023021;0.008954;
820.938969;0.812267;0.775263;0.818442;0.855101;0.810668;0.803265;0.798741;0.785614;0.813320;0.813304;132.339540;9.845584;8.745467;17.917822;1.000000;0.679387;0.110204;0.317827;-0.019755;0.198441;0.085728;0.060136;0.029620;0.022994;0.008937;
821.011053;0.811654;0.774633;0.817809;0.854469;0.810040;0.802644;0.798123;0.785002;0.812688;0.812670;132.224831;9.801643;8.736605;17.904219;1.000000;0.678618;0.109996;0.317439;-0.019715;0.198210;0.085562;0.060066;0.029563;0.022968;0.008920;
821.075928;0.811102;0.774065;0.817239;0.853901;0.809475;0.802084;0.797566;0.784451;0.812119;0.812101;132.123195;9.760662;8.728833;17.892509;1.000000;0.677926;0.109809;0.317090;-0.019678;0.198003;0.085413;0.060004;0.029511;0.022944;0.008904;
821.140804;0.810551;0.773500;0.816671;0.853335;0.808912;0.801526;0.797011;0.783903;0.811550;0.811534;132.019628;9.721778;8.720448;17.880672;1.000000;0.677235;0.109623;0.316743;-0.019642;0.197796;0.085265;0.059941;0.029460;0.022920;0.008889;
821.205680;0.810000;0.772940;0.816108;0.852771;0.808354;0.800974;0.796462;0.783359;0.810982;0.810968;131.911013;9.688103;8.710744;17.868099;1.000000;0.676545;0.109437;0.316399;-0.019607;0.197592;0.085118;0.059879;0.029409;0.022896;0.008873;
821.270555;0.809451;0.772389;0.815551;0.852211;0.807802;0.800427;0.795918;0.782822;0.810413;0.810404;131.794998;9.661977;8.699204;17.854300;1.000000;0.675857;0.109251;0.316061;-0.019572;0.197390;0.084972;0.059818;0.029359;0.022873;0.008858;
821.335431;0.808902;0.771848;0.815000;0.851653;0.807258;0.799888;0.795382;0.782291;0.809844;0.809841;131.670427;9.644531;8.685621;17.838976;1.000000;0.675170;0.109066;0.315729;-0.019538;0.197190;0.084829;0.059757;0.029310;0.022850;0.008843;
821.400307;0.808355;0.771316;0.814456;0.851098;0.806721;0.799356;0.794853;0.781768;0.809276;0.809278;131.536731;9.636322;8.669893;17.821972;1.000000;0.674484;0.108882;0.315403;-0.019504;0.196993;0.084688;0.059698;0.029261;0.022827;0.008829;
821.465182;0.807808;0.770794;0.813919;0.850545;0.806191;0.798831;0.794331;0.781251;0.808708;0.808715;131.394629;9.636608;8.652241;17.803353;1.000000;0.673800;0.108698;0.315083;-0.019471;0.196799;0.084549;0.059639;0.029213;0.022804;0.008814;
821.530058;0.807263;0.770280;0.813386;0.849994;0.805666;0.798311;0.793814;0.780740;0.808140;0.808151;131.245156;9.644334;8.632957;17.783251;1.000000;0.673118;0.108514;0.314768;-0.019439;0.196607;0.084412;0.059581;0.029165;0.022782;0.008800;
821.594933;0.806718;0.769772;0.812857;0.849444;0.805146;0.797795;0.793301;0.780233;0.807572;0.807586;131.090310;9.657481;8.612551;17.761990;1.000000;0.672437;0.108331;0.314456;-0.019407;0.196416;0.084275;0.059523;0.029118;0.022760;0.008786;
821.659809;0.806174;0.769267;0.812330;0.848894;0.804627;0.797282;0.792790;0.779728;0.807005;0.807020;130.932410;9.673717;8.591593;17.739969;1.000000;0.671756;0.108149;0.314147;-0.019375;0.196227;0.084140;0.059466;0.029071;0.022738;0.008772;
821.724685;0.805630;0.768763;0.811803;0.848343;0.804108;0.796768;0.792279;0.779223;0.806438;0.806453;130.774080;9.690410;8.570708;17.717665;1.000000;0.671077;0.107966;0.313838;-0.019343;0.196037;0.084004;0.059408;0.029025;0.022716;0.008757;
821.789560;0.805086;0.768256;0.811274;0.847790;0.803588;0.796253;0.791767;0.778715;0.805871;0.805884;130.617899;9.704978;8.550493;17.695562;1.000000;0.670397;0.107784;0.313527;-0.019311;0.195847;0.083868;0.059350;0.028978;0.022694;0.008743;
821.854436;0.804541;0.767744;0.810741;0.847236;0.803063;0.795733;0.791250;0.778204;0.805304;0.805315;130.466176;9.715119;8.531468;17.674109;1.000000;0.669717;0.107602;0.313214;-0.019279;0.195655;0.083732;0.059292;0.028930;0.022672;0.008729;
821.919312;0.803997;0.767226;0.810204;0.846679;0.802534;0.795209;0.790728;0.777688;0.804738;0.804745;130.320738;9.719014;8.514026;17.653683;1.000000;0.669037;0.107420;0.312897;-0.019247;0.195462;0.083594;0.059234;0.028883;0.022649;0.008715;
821.984187;0.803451;0.766699;0.809661;0.846121;0.801998;0.794678;0.790201;0.777167;0.804172;0.804174;130.182758;9.715505;8.498398;17.634553;1.000000;0.668357;0.107238;0.312575;-0.019214;0.195266;0.083454;0.059174;0.028835;0.022627;0.008700;
822.049063;0.802906;0.766164;0.809112;0.845560;0.801457;0.794142;0.789667;0.776639;0.803606;0.803603;130.052663;9.704183;8.484639;17.616854;1.000000;0.667676;0.107056;0.312248;-0.019180;0.195068;0.083314;0.059115;0.028786;0.022604;0.008685;
822.113939;0.802359;0.765622;0.808558;0.844997;0.800909;0.793600;0.789128;0.776106;0.803040;0.803033;129.930110;9.685408;8.472625;17.600580;1.000000;0.666994;0.106874;0.311916;-0.019146;0.194868;0.083171;0.059054;0.028737;0.022581;0.008671;
822.178814;0.801812;0.765072;0.808001;0.844433;0.800358;0.793053;0.788584;0.775568;0.802475;0.802464;129.814041;9.660256;8.462071;17.585588;1.000000;0.666312;0.106692;0.311581;-0.019112;0.194667;0.083028;0.058993;0.028687;0.022557;0.008656;
822.243690;0.801265;0.764518;0.807440;0.843869;0.799802;0.792503;0.788037;0.775027;0.801909;0.801896;129.702808;9.630390;8.452561;17.571618;1.000000;0.665630;0.106510;0.311242;-0.019077;0.194465;0.082884;0.058932;0.028638;0.022534;0.008641;
822.308565;0.800717;0.763962;0.806878;0.843305;0.799246;0.791951;0.787489;0.774484;0.801344;0.801329;129.594346;9.597888;8.443590;17.558316;1.000000;0.664948;0.106328;0.310902;-0.019043;0.194261;0.082740;0.058870;0.028588;0.022510;0.008626;
822.373441;0.800170;0.763405;0.806316;0.842741;0.798689;0.791400;0.786941;0.773942;0.800778;0.800764;129.486384;9.565027;8.434616;17.545274;1.000000;0.664266;0.106147;0.310563;-0.019008;0.194059;0.082596;0.058809;0.028538;0.022487;0.008611;
822.438317;0.799623;0.762850;0.805756;0.842180;0.798135;0.790851;0.786395;0.773402;0.800213;0.800200;129.376672;9.534057;8.425115;17.532067;1.000000;0.663585;0.105965;0.310224;-0.018973;0.193857;0.082453;0.058748;0.028489;0.022463;0.008596;
822.503192;0.799076;0.762301;0.805200;0.841620;0.797584;0.790306;0.785852;0.772865;0.799648;0.799637;129.263198;9.506989;8.414626;17.518298;1.000000;0.662905;0.105784;0.309889;-0.018939;0.193656;0.082311;0.058687;0.028440;0.022440;0.008581;
822.568068;0.798531;0.761757;0.804648;0.841062;0.797038;0.789765;0.785314;0.772333;0.799083;0.799076;129.144376;9.485399;8.402799;17.503637;1.000000;0.662226;0.105604;0.309558;-0.018905;0.193457;0.082170;0.058627;0.028391;0.022417;0.008566;
822.632944;0.797986;0.761221;0.804102;0.840507;0.796497;0.789229;0.784782;0.771807;0.798518;0.798515;129.019186;9.470295;8.389426;17.487845;1.000000;0.661548;0.105424;0.309231;-0.018872;0.193260;0.082031;0.058567;0.028343;0.022394;0.008552;
822.697819;0.797442;0.760692;0.803560;0.839954;0.795963;0.788700;0.784255;0.771286;0.797953;0.797954;128.887259;9.462032;8.374457;17.470802;1.000000;0.660872;0.105244;0.308909;-0.018839;0.193066;0.081893;0.058508;0.028295;0.022372;0.008537;
822.762695;0.796899;0.760171;0.803023;0.839402;0.795433;0.788175;0.783733;0.770770;0.797388;0.797393;128.748892;9.460294;8.358001;17.452514;1.000000;0.660197;0.105065;0.308591;-0.018807;0.192873;0.081757;0.058450;0.028248;0.022349;0.008523;
822.827570;0.796356;0.759656;0.802491;0.838852;0.794908;0.787655;0.783216;0.770258;0.796824;0.796832;128.605006;9.464146;8.340314;17.433106;1.000000;0.659523;0.104886;0.308278;-0.018775;0.192682;0.081622;0.058392;0.028202;0.022327;0.008509;
822.892446;0.795814;0.759145;0.801961;0.838303;0.794386;0.787138;0.782701;0.769749;0.796260;0.796270;128.457037;9.472138;8.321766;17.412810;1.000000;0.658850;0.104708;0.307967;-0.018744;0.192492;0.081488;0.058334;0.028155;0.022305;0.008495;
822.957322;0.795273;0.758637;0.801432;0.837753;0.793865;0.786622;0.782189;0.769242;0.795696;0.795707;128.306782;9.482459;8.302802;17.391938;1.000000;0.658178;0.104530;0.307658;-0.018712;0.192303;0.081355;0.058277;0.028109;0.022283;0.008481;
823.022197;0.794732;0.758129;0.800903;0.837203;0.793345;0.786107;0.781676;0.768735;0.795132;0.795144;128.156224;9.493123;8.283899;17.370851;1.000000;0.657506;0.104352;0.307349;-0.018681;0.192114;0.081221;0.058220;0.028063;0.022261;0.008467;
823.087073;0.794191;0.757620;0.800373;0.836652;0.792823;0.785589;0.781162;0.768226;0.794569;0.794579;128.007326;9.502163;8.265519;17.349919;1.000000;0.656835;0.104175;0.307039;-0.018650;0.191924;0.081088;0.058162;0.028017;0.022239;0.008453;
823.151949;0.793649;0.757107;0.799840;0.836099;0.792298;0.785069;0.780644;0.767715;0.794005;0.794014;127.861850;9.507823;8.248060;17.329490;1.000000;0.656163;0.103997;0.306727;-0.018618;0.191734;0.080954;0.058104;0.027971;0.022217;0.008439;
823.216824;0.793108;0.756588;0.799303;0.835545;0.791769;0.784545;0.780123;0.767199;0.793443;0.793448;127.721189;9.508717;8.231827;17.309852;1.000000;0.655492;0.103820;0.306412;-0.018586;0.191542;0.080819;0.058046;0.027924;0.022195;0.008425;
823.281700;0.792566;0.756063;0.798763;0.834989;0.791235;0.784017;0.779598;0.766679;0.792880;0.792881;127.586241;9.503957;8.217000;17.291212;1.000000;0.654820;0.103643;0.306094;-0.018554;0.191348;0.080682;0.057988;0.027877;0.022173;0.008411;
823.346576;0.792023;0.755532;0.798218;0.834431;0.790697;0.783484;0.779067;0.766155;0.792317;0.792315;127.457340;9.493223;8.203623;17.273676;1.000000;0.654148;0.103465;0.305771;-0.018522;0.191153;0.080545;0.057929;0.027830;0.022150;0.008397;
823.411451;0.791480;0.754995;0.797669;0.833872;0.790154;0.782946;0.778533;0.765626;0.791755;0.791749;127.334236;9.476779;8.191602;17.257243;1.000000;0.653475;0.103288;0.305445;-0.018489;0.190956;0.080407;0.057869;0.027782;0.022127;0.008383;
823.495761;0.790774;0.754289;0.796950;0.833144;0.789444;0.782242;0.777833;0.764934;0.791024;0.791015;127.181754;9.448064;8.177685;17.237381;1.000000;0.652601;0.103058;0.305017;-0.018446;0.190699;0.080227;0.057791;0.027720;0.022097;0.008364;
823.580071;0.790068;0.753578;0.796229;0.832417;0.788729;0.781535;0.777129;0.764238;0.790294;0.790283;127.034826;9.413991;8.164954;17.218734;1.000000;0.651727;0.102828;0.304585;-0.018402;0.190440;0.080045;0.057713;0.027657;0.022068;0.008345;
823.664381;0.789362;0.752866;0.795507;0.831689;0.788015;0.780827;0.776425;0.763541;0.789564;0.789552;126.889703;9.378325;8.152494;17.200640;1.000000;0.650853;0.102598;0.304154;-0.018359;0.190181;0.079864;0.057634;0.027595;0.022038;0.008326;
823.740260;0.788726;0.752227;0.794859;0.831037;0.787374;0.780192;0.775793;0.762917;0.788906;0.788896;126.757590;9.347914;8.140789;17.184258;1.000000;0.650067;0.102392;0.303766;-0.018320;0.189949;0.079702;0.057564;0.027538;0.022011;0.008309;
823.816138;0.788092;0.751593;0.794216;0.830386;0.786736;0.779561;0.775166;0.762296;0.788249;0.788242;126.621274;9.321879;8.127975;17.167236;1.000000;0.649283;0.102186;0.303383;-0.018281;0.189719;0.079541;0.057494;0.027483;0.021984;0.008292;
823.892017;0.787458;0.750966;0.793577;0.829738;0.786105;0.778935;0.774544;0.761680;0.787593;0.787588;126.478870;9.302084;8.113649;17.149163;1.000000;0.648500;0.101981;0.303003;-0.018243;0.189490;0.079381;0.057425;0.027428;0.021957;0.008276;
823.967896;0.786825;0.750347;0.792944;0.829092;0.785479;0.778315;0.773927;0.761071;0.786936;0.786936;126.329720;9.289180;8.097687;17.129854;1.000000;0.647718;0.101776;0.302629;-0.018205;0.189264;0.079223;0.057356;0.027373;0.021931;0.008259;
824.043775;0.786193;0.749736;0.792316;0.828449;0.784859;0.777701;0.773316;0.760467;0.786280;0.786283;126.173905;9.283066;8.080156;17.109264;1.000000;0.646938;0.101572;0.302259;-0.018168;0.189040;0.079067;0.057288;0.027319;0.021905;0.008243;
824.119654;0.785562;0.749132;0.791692;0.827806;0.784244;0.777092;0.772710;0.759867;0.785624;0.785630;126.012231;9.282913;8.061293;17.087493;1.000000;0.646159;0.101368;0.301894;-0.018132;0.188818;0.078912;0.057221;0.027266;0.021880;0.008227;
824.195533;0.784932;0.748533;0.791071;0.827165;0.783632;0.776486;0.772108;0.759271;0.784968;0.784976;125.846311;9.287092;8.041519;17.064801;1.000000;0.645382;0.101165;0.301532;-0.018096;0.188597;0.078758;0.057154;0.027213;0.021854;0.008211;
824.271411;0.784302;0.747936;0.790452;0.826523;0.783022;0.775881;0.771506;0.758676;0.784313;0.784321;125.678241;9.293494;8.021360;17.041550;1.000000;0.644605;0.100962;0.301171;-0.018060;0.188377;0.078605;0.057087;0.027160;0.021828;0.008195;
824.347290;0.783672;0.747339;0.789833;0.825881;0.782412;0.775277;0.770905;0.758082;0.783657;0.783666;125.509958;9.300171;8.001288;17.018102;1.000000;0.643829;0.100760;0.300811;-0.018024;0.188157;0.078452;0.057021;0.027107;0.021803;0.008179;
824.423169;0.783043;0.746740;0.789211;0.825237;0.781799;0.774670;0.770302;0.757485;0.783003;0.783009;125.344211;9.304382;7.981954;16.994962;1.000000;0.643053;0.100557;0.300449;-0.017987;0.187936;0.078298;0.056954;0.027054;0.021777;0.008163;
824.499048;0.782413;0.746136;0.788586;0.824592;0.781183;0.774059;0.769694;0.756884;0.782348;0.782352;125.183021;9.304107;7.963813;16.972547;1.000000;0.642278;0.100355;0.300085;-0.017951;0.187713;0.078144;0.056886;0.027001;0.021752;0.008147;
824.574927;0.781783;0.745525;0.787957;0.823945;0.780562;0.773444;0.769082;0.756279;0.781694;0.781695;125.027646;9.298107;7.947122;16.951147;1.000000;0.641502;0.100153;0.299716;-0.017914;0.187490;0.077989;0.056819;0.026947;0.021726;0.008130;
824.650806;0.781152;0.744908;0.787323;0.823297;0.779936;0.772824;0.768466;0.755669;0.781040;0.781038;124.878394;9.286083;7.931918;16.930874;1.000000;0.640726;0.099951;0.299344;-0.017877;0.187264;0.077833;0.056750;0.026893;0.021700;0.008114;
824.726685;0.780521;0.744285;0.786685;0.822647;0.779306;0.772200;0.767845;0.755055;0.780386;0.780381;124.734879;9.268438;7.918067;16.911710;1.000000;0.639949;0.099750;0.298969;-0.017840;0.187037;0.077676;0.056682;0.026839;0.021673;0.008098;
824.802563;0.779890;0.743657;0.786045;0.821997;0.778672;0.771573;0.767221;0.754438;0.779733;0.779725;124.596144;9.246148;7.905309;16.893511;1.000000;0.639173;0.099548;0.298590;-0.017802;0.186809;0.077518;0.056613;0.026784;0.021647;0.008081;
824.878442;0.779258;0.743026;0.785402;0.821347;0.778037;0.770943;0.766595;0.753819;0.779079;0.779071;124.460598;9.220816;7.893238;16.876015;1.000000;0.638397;0.099347;0.298210;-0.017765;0.186581;0.077360;0.056543;0.026730;0.021620;0.008065;
824.954321;0.778627;0.742394;0.784760;0.820697;0.777401;0.770313;0.765968;0.753199;0.778426;0.778417;124.326327;9.194364;7.881380;16.858882;1.000000;0.637621;0.099146;0.297830;-0.017727;0.186352;0.077202;0.056474;0.026675;0.021594;0.008048;
825.030200;0.777996;0.741763;0.784119;0.820048;0.776766;0.769684;0.765343;0.752580;0.777773;0.777765;124.191336;9.168790;7.869257;16.841740;1.000000;0.636846;0.098945;0.297451;-0.017689;0.186124;0.077044;0.056405;0.026621;0.021567;0.008032;
825.106079;0.777365;0.741136;0.783480;0.819401;0.776134;0.769058;0.764720;0.751964;0.777120;0.777114;124.053816;9.145902;7.856444;16.824231;1.000000;0.636072;0.098745;0.297073;-0.017652;0.185897;0.076888;0.056336;0.026567;0.021541;0.008016;
825.181958;0.776735;0.740513;0.782844;0.818755;0.775506;0.768436;0.764101;0.751352;0.776468;0.776463;123.912347;9.127112;7.842621;16.806055;1.000000;0.635299;0.098545;0.296699;-0.017615;0.185671;0.076732;0.056268;0.026513;0.021515;0.007999;
825.257836;0.776106;0.739897;0.782213;0.818112;0.774882;0.767818;0.763487;0.750744;0.775815;0.775814;123.766065;9.113272;7.827611;16.787009;1.000000;0.634528;0.098345;0.296328;-0.017578;0.185447;0.076578;0.056200;0.026460;0.021489;0.007983;
825.333715;0.775478;0.739286;0.781586;0.817470;0.774262;0.767204;0.762876;0.750141;0.775163;0.775164;123.614763;9.104577;7.811395;16.767008;1.000000;0.633757;0.098146;0.295962;-0.017542;0.185225;0.076425;0.056132;0.026407;0.021463;0.007967;
825.409594;0.774850;0.738681;0.780962;0.816829;0.773647;0.766595;0.762270;0.749541;0.774511;0.774515;123.458888;9.100563;7.794118;16.746093;1.000000;0.632988;0.097948;0.295598;-0.017506;0.185004;0.076273;0.056066;0.026354;0.021438;0.007952;
825.485473;0.774223;0.738080;0.780341;0.816189;0.773034;0.765988;0.761666;0.748944;0.773859;0.773865;123.299468;9.100189;7.776056;16.724422;1.000000;0.632219;0.097750;0.295238;-0.017470;0.184784;0.076122;0.055999;0.026302;0.021412;0.007936;
825.561352;0.773596;0.737481;0.779722;0.815549;0.772423;0.765383;0.761065;0.748349;0.773208;0.773214;123.137958;9.101989;7.757582;16.702244;1.000000;0.631452;0.097552;0.294879;-0.017435;0.184565;0.075972;0.055933;0.026250;0.021387;0.007920;
825.637231;0.772970;0.736883;0.779102;0.814909;0.771813;0.764778;0.760463;0.747754;0.772557;0.772563;122.976043;9.104274;7.739111;16.679865;1.000000;0.630685;0.097355;0.294520;-0.017400;0.184346;0.075822;0.055866;0.026198;0.021361;0.007905;
825.713110;0.772343;0.736284;0.778482;0.814268;0.771201;0.764172;0.759860;0.747158;0.771906;0.771911;122.815416;9.105346;7.721049;16.657611;1.000000;0.629919;0.097157;0.294161;-0.017364;0.184127;0.075672;0.055800;0.026146;0.021336;0.007889;
825.788988;0.771717;0.735682;0.777859;0.813626;0.770587;0.763563;0.759255;0.746559;0.771255;0.771259;122.657567;9.103719;7.703743;16.635780;1.000000;0.629152;0.096961;0.293800;-0.017329;0.183907;0.075521;0.055733;0.026094;0.021311;0.007873;
825.864867;0.771090;0.735075;0.777234;0.812983;0.769970;0.762952;0.758647;0.745958;0.770605;0.770607;122.503599;9.098299;7.687434;16.614608;1.000000;0.628386;0.096764;0.293437;-0.017293;0.183686;0.075370;0.055666;0.026042;0.021285;0.007857;
825.940746;0.770464;0.734464;0.776605;0.812339;0.769349;0.762337;0.758035;0.745353;0.769955;0.769954;122.354102;9.088507;7.672236;16.594243;1.000000;0.627620;0.096567;0.293071;-0.017257;0.183464;0.075218;0.055599;0.025990;0.021259;0.007842;
826.016625;0.769837;0.733848;0.775974;0.811693;0.768724;0.761718;0.757420;0.744744;0.769305;0.769302;122.209093;9.074336;7.658123;16.574729;1.000000;0.626854;0.096371;0.292702;-0.017221;0.183241;0.075066;0.055531;0.025937;0.021233;0.007826;
826.121791;0.768967;0.732988;0.775094;0.810798;0.767855;0.760857;0.756563;0.743897;0.768405;0.768400;122.014429;9.048590;7.640035;16.548947;1.000000;0.625793;0.096099;0.292188;-0.017171;0.182930;0.074854;0.055437;0.025864;0.021197;0.007804;
826.226957;0.768098;0.732123;0.774212;0.809903;0.766982;0.759993;0.755704;0.743047;0.767505;0.767498;121.824216;9.018649;7.622916;16.524168;1.000000;0.624732;0.095828;0.291671;-0.017120;0.182618;0.074641;0.055343;0.025791;0.021161;0.007781;
826.332123;0.767229;0.731259;0.773330;0.809008;0.766110;0.759129;0.754844;0.742197;0.766606;0.766599;121.634908;8.988082;7.605884;16.499729;1.000000;0.623672;0.095557;0.291154;-0.017070;0.182307;0.074429;0.055249;0.025717;0.021125;0.007759;
826.426772;0.766447;0.730484;0.772539;0.808205;0.765328;0.758354;0.754074;0.741434;0.765797;0.765791;121.462537;8.962814;7.589967;16.477469;1.000000;0.622719;0.095314;0.290692;-0.017024;0.182028;0.074239;0.055164;0.025652;0.021093;0.007740;
826.521421;0.765666;0.729714;0.771753;0.807404;0.764550;0.757583;0.753307;0.740676;0.764988;0.764985;121.285575;8.942345;7.572860;16.454454;1.000000;0.621768;0.095071;0.290233;-0.016980;0.181750;0.074051;0.055080;0.025587;0.021061;0.007720;
826.616071;0.764886;0.728952;0.770971;0.806606;0.763777;0.756818;0.752546;0.739924;0.764179;0.764179;121.102999;8.927685;7.554365;16.430414;1.000000;0.620818;0.094829;0.289778;-0.016935;0.181475;0.073864;0.054996;0.025522;0.021029;0.007700;
826.710720;0.764107;0.728196;0.770193;0.805809;0.763010;0.756057;0.751790;0.739175;0.763371;0.763373;120.915066;8.918566;7.534591;16.405306;1.000000;0.619870;0.094588;0.289327;-0.016891;0.181201;0.073678;0.054914;0.025458;0.020997;0.007681;
826.805369;0.763329;0.727446;0.769419;0.805013;0.762246;0.755300;0.751037;0.738431;0.762563;0.762567;120.722805;8.913936;7.513832;16.379285;1.000000;0.618923;0.094347;0.288880;-0.016848;0.180929;0.073494;0.054831;0.025394;0.020966;0.007662;
826.900019;0.762552;0.726699;0.768647;0.804217;0.761484;0.754546;0.750286;0.737689;0.761756;0.761761;120.528068;8.911923;7.492571;16.352671;1.000000;0.617978;0.094107;0.288435;-0.016805;0.180658;0.073311;0.054749;0.025331;0.020934;0.007643;
826.994668;0.761774;0.725952;0.767875;0.803421;0.760722;0.753791;0.749536;0.736946;0.760949;0.760954;120.333173;8.910201;7.471385;16.325888;1.000000;0.617033;0.093868;0.287991;-0.016762;0.180387;0.073127;0.054667;0.025268;0.020903;0.007624;
827.089317;0.760997;0.725204;0.767102;0.802624;0.759959;0.753035;0.748784;0.736203;0.760143;0.760146;120.140379;8.906511;7.450818;16.299376;1.000000;0.616089;0.093628;0.287546;-0.016718;0.180116;0.072944;0.054585;0.025204;0.020871;0.007605;
